1952,2091,3723,3992,3055,835,2408,3872,2621,3723,3992,3055,2737,234,4134,2946,3992,3055,906,3343,700,549,2970,4148,1849,3278,844,2621,1385,4270,1849,3278,844,2210,2462,2644,920,1955,2836,2271,1704,2398,3742,3278,2245,4117,3278,2621,1626,2948,3465,384,2695,3742,2744,4117,2744,2704,2744,2927,1636,262,3742,3278,2695,2088,2335,295,262,4117,3278,2695,2335,295,4378,3801,3700,262,2704,3278,2695,2335,295,4378,2103,276,3905,2948,262,2927,3278,2695,2088,2103,276,262,3656,2605,4148,3314,165,3992,3055,899,295,1952,1641,82,2103,276,4148,2621,262,262,3274,1578,473,837,1509,686,2242,1704,2398,1955	0
2619,4134,1732,1722,3134,4194,1952,2727,2023,2023,3983,2279,2648,1304,357,346,346,3371,379,262,4345,1751,3686,2279,1927,294,810,4067,618,618,1945,2695,3772,3772,618,1950,4051,1358,3772,1938,987,2053,1976,2957,2435,3355,262,4134,1952,579,2876,3725,169,1436,3022,1615,497,1749,2621,4194,1952,3614,705,2095,1903,454,3439,1667,1025,1864,3033,329,788,2023,2023,4148,208,3417,1636,4194,1952,476,2023,2023,3687,1989,2279,2648,1304,357,346,346,3371,379,624,4148,3686,2279,1927,294,2621,428,2023,2023,2245,278,4173,4148,1927,294,3242,3205,3024,346,1304,1012,2279,3237,517,2784,3205,1019,2621,2279,2648,82,4231,346,346,3371,379,624,1636	1
4301,3805,1516,3275,1989,2876,4086,2279,2005,4148,3864,2072,3764,3649,497,1385,2608,1952,2910,1955,1973,2948,1701,1149,3632,2870,262,4067,618,618,1945,2695,3772,3772,618,1950,4051,1358,3772,1938,3655,2793,2957,1461,647,1945	1
2619,1893,3822,823,2911,2704,1973,118,266,2621,417,3482,84,1556,1485,3479,4235,1955,262,3905,3912,2429,3801,3482,741,3804,2210,3818,3967,3793,1955,810,2342,561,4379,331,2621,190,1584,2448,884,4068,82,2076,2043,3706,705,1955,262,3905,3912,2429,3801,3482,741,3801,256,1956,4346,2970,4163,1230,2073,2704,1973,118,266,3780,3723,3801,256,3723,3482,3371,2621,3242,1012,3371,4148,1556,2844,1955,1727,1893,1834,4259,2911,1727,1893,1834,4259,2911,1727,1893,1834,4259,2911,1727,1893,1834,4259,2911	0
3482,3216,1775,1242,195,3568,3983,2474,2474,485,2095,2693,2279,4124,1867,2621,3314,4370,1216,1096,3195,1977,1103,1636,1653,4370,2587,700,4255,2946,2513,3216,119,4370,2621,2474,2474,4044,2384,2169,3529,3450,3221,119,4370,113,1537,2095,1699,3135,1636,3314,4370,3728,1764,2095,1636,2474,2474,4379,2621,2546,3314,4370,682,4196,1977,190,3216,2095,1636,682,1509,195,3568,1989,118,3983,1096,264,2371,2095,3482,2289,2621,4384,4,560,264,2371,4196,3274,1636,1636,1636,2809,866,777	1
4379,3216,1130,331,1636,331,4379,1649,2332,1714,2615,346,3166,3504,4148,2927,4347,4370,2540,2220,1420,755,2838,2095,1033,1011,1795,52,3465,346,346,346,3252,695,3237,346,346,346,3252,2339,4148,351,2215,1509,2621,1780,1749,3734,2946,3934,3205,2615,346,346,346,3252,4148,3468,2717,1780,2771,2151,4098,4023,1308,3468,2717,2339,3934,262,1150,162,4306,1853,2095,3319,2193,4148,4335,2210,4098,4023,1636,3409,2621,3274,3734,3568,1447,2546,1290,1490	0
809,2946,2540,190,568,2998,4148,3482,3675,3716,2783,3205,2095,1950,1950,1950,1950,2546,2164,523,1420,1161,190,4353,82,4140,4291,2342,3706,3745,4148,1588,4370,697,1209,2744,3979,197,4370,2245,2205,1360,4148,2223,1932,697,1209,983,983,384,384,1950,1950,1950,4384,82,352,162,2,565,1952,2105,3482,2608,3983,4068,4291,3205,549,82,2541,3286,1490,1955,1893,2503,1130,2911	1
4270,2096,1214,618,2034,1364,4148,3529,3732,1213,2621,2515,3872,3419,2888,4067,618,618,1945,2695,3772,3772,618,1950,4051,1358,3772,4067,3237,1364,618,3140,3903	1
2619,2854,1801,1274,331,810,950,295,1911,2621,2540,552,1304,3465,2279,4148,3482,84,2994,1556,2582,2449,2033,2621,1012,517,1304,1025,3221,417,2464,1243,3800,1636,4272,757,1215,1464,955,1231,552,2169,2621,2438,2242,417,2368,1521,3661,552,1490,3661,552,1509,2621,1216,4270,4148,3295,3278,2709,4015,1414,686,2242,3365,3929,1490,1556,1947,2188,4148,190,473,3661,552,2038,4270,485,494,295,2621,4111,4406,4303,3706,1775,3687,3804,3706,1230,3818,2621,50,3509,232,2076,1578,2998,1550,1636,535,697,2508,776,2634,2113,2744,3443,1005,2281,572,2621,955,4048,1208,697,3706,3734,2668,2151,955,1231,2621,1928,255,2948,2870,3193,50,4134,2621,1288,276,466,2994,955,4048,1636	1
2999,3678,4163,1149,25,4152,2999,4270,2096,1801,1305,2705,1610,4148,25,1599,1308,1791,4196,3651,262,3482,3216,2839,809,2744,4127,1560,4148,2994,2840,25,2099,2621,2840,209,2142,948,1636,1904,4310,692,3703,137,3192,1308,1836,3538,2034,618,94,3140,262,2142,948,2621,3274,2353,2210,1208,266,3600,3222,1308,3012,3812,3656,4143,262,1110,1903,3228,1444,3150,4148,867,2497,1936,2999,1149,25,1025,745,2999	1
2999,3979,4356,1149,3702,3208,2999,262,3295,2335,2169,1025,2591,2621,1274,3805,2169,3805,2591,2621,1308,135,1305,256,619,2771,2151,4098,4023,262,4148,3979,1011,3000,2245,3979,517,1238,86,549,447,884,2546,2347,700,2591,4148,463,4106,1903,2442,2833,2621,3295,2335,3376,2294,2965,2662,2621,659,1808,3738,3671,2621,2877,3462,3835,3979,123,610,285,2621,1274,3805,2339,1112,3944,909,2621,2339,1630,3527,4057,2946,2322,831,3702,646,2443,1118,992,2210,2965,2994,1636,1691,2192,3872,4148,3979,561,929,3482,3967,3982,1578,2169,2620,3216,2621,3603,1996,3804,1659,3793,2994,2103,1959,1955	1
3482,3111,521,276,572,2621,2367,2124,2902,3708,2621,1304,2615,2304,2621,835,3175,3408,1795,3783,4139,2658,2925,2621,4058,4058,1957,4148,1659,1374,2368,2621,565,2833,1506,682,1509,3482,700,2621,2474,2474,1780,1315,3983,1304,357,1714,1714,3024,1714,357,1714,346,1714,4231,4196,3872,2384,2372,2621,4197,3793,2210,4197,3892	0
2619,306,371,1893,817,196,2911,810,1687,4330,4270,2674,1737,2509,1819,2099,1095,3174,3117,3319,3482,2280,2816,3656,1025,2193,3544,3970,705,2925,2621,4301,2335,481,4303,1304,346,2695,1714,346,306,845,1636,2840,209,2280,3174,3117,2438,2546,2164,1216,4270,4197,2465,256,1636,2876,4330,4270,2674,1737,2509,1819,2099,497,1832,971,195,1452,2279,1097,3482,3254,3905,1104,2621,2342,1161,190,2970,2393,1444,3150,4148,294,276,2621,835,2438,2280,3174,3458,4303,3482,858,817,196,1636,3482,2974,1674,4197,1893,817,196,2911,1636	1
1819,3069,2793,258,94,193,1947,2438,1819,3069,3342,1214,2621,4022,1214,2413,1945,94,1358,3913,2244,1947,2438,4022,94,2413,4352,94,1358,3913,2244,2621,3872,914,519,2616,1945,94,1358,1947,2438,3872,914,519,2616,1945,94,1358,3913,2621,1436,1407,118,4403,4148,682,1436,3834,3020,2322,2546,2164,3674,521,3912,3295,276,2095,1636,1636,1636,3429,3935	0
4301,3805,2342,2095,4277,3656,4148,2876,1160,3659,4148,1701,1675,497,2621,1398,2749,2254,2186,428,805,1957,4148,2393,3228,1636,3482,3216,4374,3578,2066,4148,3979,25,1599,2621,3482,3216,2340,2113,465,2210,983,1080,3875,2917,4148,1025,2509,2735,3793,2621,2245,3482,3216,4284,1160,3659,2066,1701,1675,4148,529,3279,4148,4277,3656,25,3793,1636,3793,572,2621,425,2531,2621,2175,4035,1636,3793,1928,4272,686,2242,3317,1161,1314,599,4148,3482,572,2621,1556,3793,2339,4209,1636	1
3905,2438,2096,2742,565,3905,2438,4148,3793,2621,2789,2818,3706,266,1011,1370,1636,1893,517,1238,2911,3805,2634	1
2619,2612,2533,2134,728,3568,810,2999,3613,94,2034,618,1364,2999,1436,4396,2876,1233,94,1364,2572,1358,262,1976,258,3913,4067,618,497,728,3568,3228,4284,2553,1989,2949,1893,828,3342,2878,3356,3967,2911,1414,1649,4019,2838,1099,3788,867,2497,2621,1019,2286,2340,1966,2421,4390,1727,2949,1893,828,3342,2878,1019,2286,2911,4067,618,618,1945,2695,3772,3772,618,1950,4051,1358,3772,357,3342,464,1461,1917,3355,2878	1
2619,3674,1642,4330,1819,276,572,3544,2870,3706,223,503,617,1083,331,773,4074,1775,4297,1873,1208,3017,823,810,617,1083,519,3609,276,2925,519,3609,1288,2129,276,2925,3918,3683,2245,2513,3111,294,276,685,3549,2615,1304,357,2974,640,1112,1775,4297,3408,1642,1636,4272,759,4027,2027,695,636,3473,4154,1415,276,2925,2737,2621,1873,1208,1269,331,2322,685,158,866,759,2621,3918,3683,465,2210,2870,223,1873,1208,4148,503,617,1083,331,773,3195,1609,2806,1873,1208,2621,3706,3358,4074,1873,1208,2105,823,3983,503,2322,3274,2164,866,759,2621,1864,666,2511,2095,1290,1490,773,1055,1989,1108,3017,521,1096,4148,1011,3000,4049,1636,1904,1308,522,2335,3912,3955,3892,262,2441,1936	1
2619,521,3656,640,836,1025,4148,4270,2459,810,262,1304,4231,4231,3465,2279,2193,1509,2621,521,1149,705,845,63,1990,682,4287,3479,4148,2737,162,2621,1149,2151,494,295,3802,521,2151,4345,1989,3983,2838,2113,845,1256,3912,2443,2027,640,836,1025,4148,4301,2335,2621,521,3656,1756,1963,534,2368,3790,3790,2621,3804,476,521,3656,3793,640,836,1025,2621,1055,435,190,3482,917,2465,2438,705,845,844,62,3319,3482,1636,1304,4231,4231,1012,2279,1012,517,1304,1025,1509,3221,2546,3656,3687,1548,2443,2027,640,836,1025,3732,2465,2429,1636,3924,3186,4310,835,697,234,1308,1880,342,3891,945,262,262	0
3436,35,1601,2695,2546,2438,2541,3286,3706,3984,1905,1149,3656,1490,2210,1615,3690,4326,2806,2546,2621,3274,1391,3286,1197,82,2838,3984,1905,2546,3656,2178,544,2245,2821,266,2621,3058,4,4270,3706,3984,1905,1149,3656,2621,3479,473,1149,3656,4068,4148,2971,3286,2340,1149,3810,3827,3983,1149,3656,82,1272,2340,1149,2621,2546,3706,1578,473,2621,2546,82,521,3656,1775,50,2621,2,2210,3984,1905,521,3656,2178,544,2245,2821,266,4148,4326,679,2621,190,384,3984,1905,3243,1092,2347,110,3656,4148,2339,162,4148,4196,1636,2546,3706,82,3133,1444,2245,3443,169,1025,3892,2621,2546,2347,1149,3656,465,2210,190,1079,4148,4196,2621,3804,465,2210,3984,1905,1149,3656,4148,4326,679,1636	0
2619,521,3656,1588,4370,810,4023,3035,2245,1096,4148,1588,3409,2621,190,3656,2091,2621,3482,1599,4370,4035,1561,3734,435,2693,1588,3409,4035,3905,3891,3793,1636,2978,2836,2113,3650,2113,3872,2113,3087,2113,3067,3275,3216,1599,4370,4035,1561,1955,262,521,3656,4272,3254,2821,266,4148,4068,2443,4024,207,1636	0
2278,193,2435,3342,2435,4068,4148,82,3482,3216,1284,1161,453,2443,4148,1775,1873,1955,4068,4148,1955,3706,137,3274,2164,2342,1955,1893,1045,3875,2911,262,1893,1045,3875,2911,262,1893,1045,3875,2911,262,1893,2689,2911,262,1096,2164,476,2372,1819,441,2553,2095,3482,3216,1775,1873,4148,2034,2878,193,3913,94,1358,3800,837,1641,3286,4148,4112,2348,1893,4112,2348,2911,262,3375,3375,3375,3375,1893,3375,3375,2911	1
2619,2054,2540,270,2194,1398,2244,4009,462,1693,4405,4148,2901,363,2372,2465,256,810,1304,1950,1580,380,2427,3319,30,426,3674,2932,1739,262,3024,1950,2304,517,4148,165,331,426,3674,2932,1739,262,1714,1950,2870,2833,2810,2608,426,3316,517,3267,255,262,3465,1950,1795,3905,416,1927,1651,426,3674,2932,1739,262,1012,1950,1450,1864,2341,2870,426,641,442,3186,1601,262,3237,1950,2546,4148,2892,899,3783,595,1586,426,3674,2932,1739,262,2615,1950,3112,4148,3892,2753,426,3812,595,4288,2458,262,357,1950,1819,351,1651,2371,426,2244,4009,2274,2099,262,4231,1950,2841,1452,1305,4148,3979,3793,4022,2765,1557,3097,426,3252,1152,4288,1241,262,1304,346,1950,4270,2096,1870,1149,3793,3319,1128,426,2244,4009,2274,2099,262,3274,270,2194,3682,2970	1
3186,4310,2621,3982,82,1578,473,2347,2151,682,4197,4148,3482,700,428,3186,4310,1096,2446,4196,2621,3982,82,3818,1578,2347,2151,682,2380,4148,3482,700,2621,3058,2330,295,4196,485,2644,2076,3343,2966,1636,262,262,1904,3805,2634,1936	1
2619,4301,1025,682,1857,3358,810,1769,2634,3017,3793,25,3293,906,1283,891,891,4074,3793,3727,2621,4291,2761,2540,1899,3661,199,207,3649,1989,1636	0
1411,3252,3762,464,987,3983,1775,1873,906,466,1692,1260,2996,822,2124,3030,4148,3687,3955,1906,2608,2621,4131,2041,1775,1873,4303,3955,1636	1
2426,3978,2231,3651,2134,1470,3864,1904,1976,258,4051,193,2878,94,2034,262,647,94,3913,1214,4401,1304,4231,3237,3465,2279,1304,517,2615,1025,1920,3024,346,1304,1714,2279,1304,517,1304,2615,1025,1936,3544,896,4055,535,3032,3195,845,1893,817,196,2911,773,1976,258,4051,4067,193,2878,94,2034,262,647,94,3913,1214,262,1233,258,1214,2034,262,3762,1358,262,2255,1358,193,2396,2957,193,94,3140,3903,262,625,4051,4051,258,3903,1214,1358,618,503,4067,618,618,1945,2695,3772,3772,618,1950,4051,1358,3772,1938,3655,1233,1890,647,1890,4352,262,1952,3174,3117,1565,1564,1305,3651,2134,1288,1934,2231,4148,2021,4370,4401,2464,2590,2076,3657,4401,3216,3793,3872,521,4148,1413,2465,2695,2962,3793,4401,2546,3872,3622,3891,4401,2341,3293,1413,331,4401,1454,521,1693,3071,4401,2335,2480,3319,3293,4401,380,1818,3793,4401,1651,329,3319,811,4401,701,991,1893,817,196,2911	0
2368,2267,1436,3022,3983,3656,2605,960,3111,276,371,2043,4131,1452,722,572,1092,4301,1025,2946,3607,1304,3237,2695,346,357,2948,2838,3473,3197,1714,1304,1304,2658,2925,3544,494,1556,3872,3821,3970,4243,1555,3195,845,2621,3844,2279,1012,346,2304,1636	0
2999,628,3667,2999,262,2619,1444,1211,810,3345,1837,3395,2076,3768,2612,2533,3388,4403,2621,628,3667,3117,3660,2876,682,2384,641,2335,2369,4148,1819,2151,4378,1096,3706,223,4378,4196,2621,3706,3661,2553,497,2172,2455,1127,1727,1727,1727,1893,331,1008,2911,4067,618,618,1945,2695,3772,3772,618,1950,4051,1358,3772,357,3342,4352,2878,3655,2053,3655	1
