3368,3534,4049,1855,3356,2870,2202,619,676,379,2732,1696,398,3295,2527,4422,4168,4286,2750,4449,3617,1631,227,1283,1065,3723,3207,204,4144,3868,2338,890,3858,25,1005,2847,1236,485,277,1979,277,204,1038,1829,1283,1065,3723,3207,3397,3868,3868,2338,890,4143,4143,4304,4304,41,1005,626,2668,3974,1424,3974,2084,2551,1283,1065,3723,3207,2668,2255,3868,2338,890,4120,3094,797,2654,2254,4319,5,1945,1424,277,1979,3974,1005,1893,398,3295,2527,1646,1033,3772,4273,229,669,2787,4286,1005,1403,2545,1742,2906,3247,2586,4262,2210,1005,1036,1283,1501,2644,3988,2254,1005,2428,608,775,660,2750,775,1506,179,4070,227,4171,2255,1283,2750,2265,234,227,2214,1464,1506,2750,2802,4297,890,1742,1920,2726	1
4323,927,179,3043,1052,1501,3043,890,1929,49,2084,600,1224,2367,890,2982,2343,311,3988,398,2255,277,400,890,4422,4168,4273,3043,2043,3031,3047,969,890,1033,3237,127,4131,1886,3330,38,398,2043,3031,3769,4422,345,463,2157,4273,1307,771,3792,2046,466,337,2043,2787,2522,1033,3237,127,2291,1074,1893,890,2701,4088,127,1458,2996,1722,1135,3844,1085,1631,2982,1033,2351,4273,179,1359,2133,687,179,732,2927,1458,3894,3283,2111,2348,1033,2389,1808,1033,3776,661,2006,3481,1530,1615,1447,890,3174,611,3668,2418,1673,1033,1480,127,227,3339,1523,2130,3264,624,1696,4041,2084,4388,1886,3730,4273,583,1984,353,3043,4244,3777,2772,2627,1969,3894,3283,4308,3060,779,1291,4308,3060,779,1291	1
65,2644,4286,4102,1501,3894,2343,501,501,4131,271,2584,3225,2492,3229,2613,1033,4449,311,3111,668,1033,967,4323,179,3699,3669,2254,1037,1557,3043,1033,4159,3043,1453,509,3792,2942,271,3921,3501,3269,3238,1033,1661,2403,3043,4405,227,1458,1033,3043,227,832,669,858,3571,2773,2254,3225,1190,2343,2319,4273,3269,3238,4135,1033,4273,1866,3882,4036,3695,4036,2223,1033,227,4405,2428,1628,2343,1893,3225,3274,2229,1033,1826,2759,1077,3225,2944,1077,3631,1033,3425,2759,3304,4408,733,3207,784,70,3881,3899,2343,643,2645,1216,1572,1033,3096,3699,3110,3129,3699,1129,4453,1033,1744,3030,1033,2177,1274,632,1033,1270,655,659,2912,1065,784,3096,3894,2343,1005,2476	0
323,552,3126,1147,323,132,4405,1696,4481,4127,3208,4451,1336,3721,890,2753,761,360,2150,832,1126,258,227,3309,1056,2668,277,1979,3397,1671,277,3868,234,1979,204,2214,1005,1979,204,883,2668,277,1005,1005,969,38,883,2311,4388,3129,3990,2813,1005,850,4503,3558,132,4405,289,3499,989,2715,2311,4388,3129,3990,2813,1571,4049,3868,234,1979,204,2214,1434,1005,1005,1005,4127,4388,4195,3467,4195,1005,1945,3357,285,3396,3208,35,2127,2551,2127,2772,2031,784,890,3208,3309,3639,4451,323,1336,3721,890,2753,761,323,360,4236,832,398,1979,2255,3309,1033,2214,3592,2150,832,1444,2031,227,3309,1005,254,1005,2741,2311,4388,3129,3990,2813,1005,3999,3558,3558,3613,883,289,289,3558,3225,2692,4503,289,1430,1424,382,204,1536,627,226,1005,3626,2336,1357,2043,1005,2210,2311,4388,3129,3990,2813,3184	1
4481,3943,268,4207,1568,1270,746,3855,3146,1516,3799,2879,2906,2701,1211,1056,1800,3030,2332,1434,1696,4236,4388,1535,4041,3391,1800,3327,4041,1336,2519,1033,4323,1307,1800,1013,1905,2253,2522,797,3518,890,3943,268,4207,1033,3021,1568,1270,746,3855,3699,4375,1886,2311,4420,3146,1516,3799,2879,2906,3029,294,4347,3530,1062,1211,3283,1005,4308,1360,963,1291	0
4481,1910,430,3699,2311,4388,1056,1443,1137,3413,4388,890,271,625,734,1535,1074,3542,2282,3699,2254,1422,1065,258,2678,3686,132,1061,2046,3686,1181,3983,1979,204,2255,277,277,2338,66,1746,3029,1033,1568,3609,2965,1033,3076,2422,3699,3542,2282,114,1889,890,3112,1910,219,3609,2965,1033,3542,2282,512,114,1889,204,2255,277,277,2338,1033,1414,643,3542,2282,273,3518,890,1979,204,2255,277,277,2338,1033,1414,689,1326,1568,2214,3542,2282,890,204,2255,277,277,2338,3110,3413,2584,2616,664,1033,352,3988,3692,1458,890,227,400,2338,4217,3035,3571,608,3226,784,3096,3894,3283,3542,2282,890,1912,1389,1033,970,660,2254,1422,1065,1535,512,739,3870,779,1800,398,4375,2643,1889,2351,3025,1829,400,386,2338,3283	0
2336,1357,344,1624,1005	1
204,1671,3894,2750,2930,3043,3699,1270,4084,2803,1712,4323,4319,2524,2084,4319,2548,62,326,4308,1360,963,1291,4308,3822,1291,4308,2524,1291,4308,47,850,390,579,1291	1
2904,1979,204,1301,323,2577,2707,3870,1876,406,323,1464,4400,2072,1936,1033,4157,2554,3538,3631,258,3328,1805,755,733,2793,2669,62,1033,3579,344,1696,3999,3558,3558,3613,883,289,289,3558,3225,2692,4503,289,1430,2224,1937,2621,3357,2255,376,1005,1494,4323,3264,3830,2145,3391,3513,755,2311,3391,3513,3026,2679,3391,3661,3292,1779,659,733,2264,4319,344,3283,229,669,2210,132,3910,4127,1571,1005,3247,2586,2666,2031,1033,3609,653,750,386,1696,3999,3558,3558,3613,883,289,289,3558,3225,2692,4503,289,1430,2224,2179,3640,2224,3558,382	1
4481,398,3731,1013,2728,890,132,1820,3799,1047,737,3609,3005,2311,4388,4273,1639,4323,1426,1323,2803,8,890,2035,3718,2982,4409,1056,3327,3407,4388,2974,891,2026,1886,3376,2224,2179,3294,226,3905,1005,3905,226,1005,1393,4219,376,4219,679,4146,398,1696,1979,3225,3005,3799,1047,1920,38,890,737,3609,1039,2552,4119,927,2229,628,14,1910,1033,1308,1039,2552,340,3285,2202,1735,3531,3215,3283,4420,398,4451,4388,3131,2054,2394,3343,4258,360,2904,3974,2255,3343,3125,832,1156,1456,1735,3531,3215,890,1343,1640,4358,547,87,3673,2668,3225,4319,4388,2601,3571,4418,2865,3699,2043,3031,890,3310,4135,2254,14,1910,2790,574,737,3609,3397,3225,3432,98,2116,1106,3280,1651,1715,3881,3579,2360,3699,3521,3237,4246,890,1910,398,1005	1
